velocity,angle
0.16666666666666666,97.0
0.03333333333333333,96.0
0.13333333333333333,87.0
0.0,0.0
0.03423478753511542,77.23889629729968
0.30000000000000004,267.0
0.1174326686952127,72.55470839434747
0.09999999999999999,331.0
0.1,339.0
0.1,78.0
0.0,0.0
0.23333333333333328,86.0
0.2666666666666667,88.0
0.03333333333333334,86.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.16666666666666669,318.0
0.0,0.0
0.13333333333333336,294.0
0.0,0.0
0.2666666666666667,281.0
0.23333333333333334,269.0
0.20000000000000004,296.0
0.1,297.0
0.2,81.0
0.11614059114218796,138.5
0.260040371392084,96.11246833854472
0.2,85.0
0.18742493768501325,23.144262158379547
0.3333333333333333,54.0
0.22581503388292168,66.50171175351517
0.19233014459373013,73.51260897261648
0.0,0.0
0.26666666666666666,80.0
0.07938129753173793,334.3371388411908
0.20739011142179503,102.5869678303855
0.24997704329652856,23.209458202536894
0.11850497505805262,354.3290684793141
0.4732307776550247,74.34563479650467
0.36666666666666675,82.0
0.6201372981176749,55.380237934601496
0.2666666666666667,74.0
0.16666666666666666,70.0
0.4121248901661371,17.079804833581818
0.20899942588637957,343.5
0.3,277.0
0.26747643146502376,259.01212858034233
0.10850353806025816,184.15278109612674
0.1408884441811362,355.14489558438777
0.2,77.0
0.19999999999999998,60.0
0.29696307151367357,65.18928250453098
0.31409044582400286,79.6913304525425
0.06775416890462586,83.88709048310443
0.14555134883906418,221.76051817166962
0.4666666666666666,63.0
0.26666666666666666,85.0
0.23333333333333334,285.0
0.30000000000000004,103.0
0.30000000000000004,52.0
0.31391217896710255,51.7999140939537
0.1,79.0
0.0,0.0
0.20005328877142253,253.49964477531233
0.2333333333333333,306.0
0.09999999999999999,271.0
0.0,0.0
0.13333333333333333,84.0
0.17008969695196052,285.57190968956695
0.10473218653357429,293.3078927602355
0.20071322669069888,277.8159209549068
0.05024392234943011,55.97428559198556
0.0,0.0
0.13333333333333336,291.0
0.16666666666666666,322.0
0.13333333333333333,331.0
0.0,0.0
0.029224743119271836,241.0
0.0,0.0
0.1,178.0
0.13688540705862548,208.09495602413415
0.07737715697768738,108.40014504962028
0.1192390837817422,103.4686790811943
0.05080985878268299,344.17857598793626
0.13333333333333333,84.0
0.3032563081169084,147.84097222379262
0.2887569960038286,173.5368046190256
1.042170921406408,84.33785121535891
0.31795293754850973,62.9333572135921
0.5830951894845301,72.96375653207355
0.5918029141635005,78.36685262812449
0.5538557271862842,91.12681836444818
0.663159129301892,136.6165467326574
0.053223450259226056,126.45467050964709
0.9882178787809102,27.69211512282459
0.6119510467824973,95.01027685167452
0.39959074884355195,65.39937528657168
0.43083235246734886,5.9626009661871535
0.6135515038752938,108.37939982174828
0.6003557043773391,102.51600131100474
0.30575708720154765,21.405819904870953
0.5945407902709866,6.154901338159277
0.7041879027309199,74.34031447987309
0.31163045835317876,47.67274524136121
0.9378189011609206,77.2142655221262
0.9244225054285435,36.09574610790571
0.2768430966038595,100.491516910433
0.4839772675332303,46.54011543389328
1.0285034988300221,89.18902072576958
0.6171300214950279,34.649441946975685
0.8186006054937455,42.857534920696025
1.1355913828956206,52.08178114185927
0.3931886577776851,225.42199221576547
0.9534593446624711,53.44146620852047
1.5762785019976475,156.4958265557675
1.7664275857374852,74.93045763154885
2.644629483590616,48.80357172785108
1.8117317429013795,2.7121030608791443
1.2082550017546603,119.77473058148723
1.4694059426543413,88.51783536290418
0.6822423359213102,323.591588784057
0.7630742583395618,69.66651184921625
0.6677858705436935,18.695314618427915
1.413152071152666,94.87082789454553
0.2325909904763074,333.2119898613061
1.6126521076700586,53.296977621672966
1.810224397120942,17.026012172249978
1.4051190756182292,17.094047036159793
1.2198766999763708,91.61231736613695
1.898205969109209,48.639056868291846
1.791506065021912,64.81999615445858
0.8503475158081835,11.723604406300467
2.6165640193543727,62.980940186033706
0.9249932387530353,33.444977661524604
1.7537279701693747,157.15770036935498
1.081864716129054,355.3648747366181
1.5002187250921855,57.93517848460107
1.9310778702989897,58.61588758641392
0.8829623653199827,24.119095007622263
1.3604012652237676,124.838835945955
0.9610490958528655,14.538662140078145
1.0121453162310747,65.66821756682396
1.6688816219089055,31.947372933334464
1.2980696406446073,108.04224206105494
0.7399637541118188,46.53741496554528
1.6021926262966393,82.4361105231522
0.1571612842820807,335.32578286133867
1.1911505793358652,0.8059196097144081
1.7324745593845914,65.76201021545239
1.3676955532644388,90.12598008910663
1.3502326636319424,73.00500662741945
2.432056265318247,49.90146397996841
2.3067277305458,28.100650496316973
1.8269410361783935,92.40425071002994
0.96221899713796,200.69615567950984
0.4227241034814011,264.77066833655715
2.269076643352728,67.28597924524308
2.5894330099300777,99.48140308688244
1.675419866403038,15.40063050667851
3.152121431808909,37.737519723581784
1.9565576035837993,277.69974371383256
1.6622409696625022,60.16872562777792
1.4614342574249686,291.8021037359337
0.4961889448702268,173.74286186949928
0.09667692033177028,111.80445150973651
1.4414238664192842,77.9339277998418
0.6983027953658528,313.4252186865023
0.9444177730322025,19.414074021203305
1.3320625843685785,331.2632781469229
2.034442470667099,80.86873152451324
1.6643248893202234,355.2031455102887
2.9764099288166688,67.46747355447468
1.1622137655365876,349.874136402762
2.287362862269918,32.6017018722726
1.341097753553881,333.04726566154835
1.3730414655454215,9.620465930887235
0.650176975257217,233.60232995377754
1.1334894708427565,290.3670337971195
1.4952291388376857,29.559449049167085
0.6705865170686,351.5122084153994
0.7283158957915374,316.52997600353143
1.237614032174046,30.35267748199402
1.042885555811243,51.005193093321964
0.8953836698193796,334.6918969693748
0.5612844685131849,40.24527609825088
0.6927400367182719,336.1508186828274
0.6441347837225095,326.28060645673816
1.0257083615390372,304.94464325668037
1.2632421409423282,287.7792274934721
0.6031855924490841,10.721217678091932
0.5126823572115693,59.3997745824816
0.49727315462785665,79.5985379641744
0.4337175226716546,47.12170743085386
0.5722722487125484,67.55535956451331
0.7670852070608902,17.313698821528533
0.8766860344073373,32.68130510566664
0.4548207277937138,106.4657010350528
0.6231307545806982,116.8605809198358
0.7976753594300073,52.25041255985104
0.6634863890748134,91.13947196164702
0.7644457943946141,67.34676683719698
0.9972785727334449,78.67151892882521
1.2117756702617997,49.38109083922632
0.4660793573144011,83.14213709102705
1.0556863396031653,71.63973260455037
0.9000000000000001,104.0
0.7268769044111276,76.3486784484719
1.0146694410448398,67.16337304965413
0.15536804248572003,24.527424259651525
0.7571946494996215,82.15987113629694
0.3997721786441611,88.58222487500643
0.6633928274609248,55.210498832278404
0.28708364299244066,101.31515668711125
0.5465135651422821,156.22048214584765
0.6460627389396449,129.60251678683392
1.037539121407894,136.00643224127123
0.8291244410774927,19.421973521785503
0.24814348227800562,209.63708135179698
0.5247083724389133,78.92345438968493
0.7974947007384467,85.65837920299327
0.8076766281119083,73.62863893385298
0.809183620486322,127.45384855678094
0.7512590299845491,91.68331989332114
1.2170266006690484,113.42105085515323
1.431219009039941,111.09187302286307
0.7246457788851044,255.6262926203004
1.2977683007331065,129.51168880128182
0.9744132409101168,172.9119209789992
0.8728634962162288,128.617587885254
0.4393870485378903,51.00003333824594
0.9029898717052567,115.98222470036472
0.27462581642629325,71.62701454202039
0.04759773695258148,198.68336461024455
0.16302765392348553,310.47429883600694
0.5755486457911567,342.21094820478265
0.5821870099784927,44.55029547809556
0.5001415111271027,114.38464961137652
0.681396448022854,98.41066967882779
0.5005290842996721,50.81792466294871
0.30000000000000004,91.0
0.5461662083056257,78.26635629821976
0.34252119079399657,110.00137565878424
0.4,20.0
0.0,0.0
0.0,0.0
0.09999999999999999,134.0
0.0,0.0
0.0,0.0
0.0,0.0
0.09999999999999999,138.0
0.13333333333333336,143.0
0.2764584252817931,121.70028959283229
0.09878188263035366,125.69269978654461
0.16666666666666669,132.0
0.13333333333333333,131.0
0.0,0.0
0.16666666666666666,131.0
0.03333333333333333,131.0
0.0,0.0
0.0,0.0
0.03333333333333334,97.0
0.1,132.0
0.16666666666666666,107.0
0.0,0.0
0.13333333333333333,131.0
0.0,0.0
0.0,0.0
0.0,0.0
